,Ticker,CIK,Name,SIC,Year_end
9527,RYCFF,1552448,Amira Nature Foods Ltd. ,2000,NaN
9528,MXSGD,1355677,Mexus Gold US ,1040,0331
9529,SNYR,1562733,Synergy CHC Corp. ,2833,1231
9530,WINMQ,1282266,"WINDSTREAM HOLDINGS, INC. ",4813,1231
9531,MISMD,1041633,MISSION MINING Co ,1382,0331
9532,MLLS,66388,MILLER INDUSTRIES INC ,6512,0430
9533,MDTRD,1096950,"ADVANCED CONTAINER TECHNOLOGIES, INC. ",3080,1231
9534,NGLDD,1605481,Nevada Canyon Gold Corp. ,1040,1231
9535,QHCCQ,1650445,Quorum Health Corp ,8062,1231
9536,BANJ,1481504,"XERIANT, INC. ",3721,0630
9537,BLGID,1575345,"BLGI, INC. ",7373,0430
9538,PTOI,1381105,"Plastic2Oil, Inc. ",5064,1231
9539,NTRU,1552845,Natur International Corp. ,8082,1231
9540,THST,1564709,BARD ASSOCIATES INC ,NaN,1231
9541,AGHI,1680966,"Agora Holdings, Inc. ",4899,1231
9542,RVLT,917523,"Revolution Lighting Technologies, Inc. ",3640,1231
9543,AFH,1539894,"Atlas Financial Holdings, Inc. ",6331,1231
9544,VEGL,1435224,"Vegalab, Inc. ",2870,1231
9545,NTAHD,1104206,NEVTAH CAPITAL MANAGEMENT CORP ,9995,1231
9546,CRBO,86264,Carbon Energy Corp ,1311,1231
9547,MOBO,1580264,Mobile Lads Corp ,7310,1231
9548,UNTCQ,798949,UNIT CORP ,1311,1231
9549,IPIC,1720201,iPic Entertainment Inc. ,5810,1231
9550,AIVN,5656,AMERICAN INTERNATIONAL VENTURES INC /DE/ ,1040,0531
9551,RHE-PA,1004724,"REGIONAL HEALTH PROPERTIES, INC ",8051,1231
9552,REXN,1228627,"Ocuphire Pharma, Inc. ",2834,1231
9553,SAEX,1514732,"SAExploration Holdings, Inc. ",1382,1231
9554,GKIT,1398529,"GREENKRAFT, INC. ",3711,1231
9555,AWSM,1274032,"Simply, Inc. ",5065,0131
9556,STRI,1473597,"STR HOLDINGS, INC. ",3081,1231
9557,YGEHY,1394029,YINGLI GREEN ENERGY HOLDING CO LTD ,3674,1231
9558,SBSAA,927720,SPANISH BROADCASTING SYSTEM INC ,4832,1231
9559,SHLOQ,904979,SHILOH INDUSTRIES INC ,3460,1031
9560,CHAPQ,1346980,"Chaparral Energy, Inc. ",1311,1231
9561,HCRSQ,1549848,Hi-Crush Inc. ,1400,1231
9562,IGLDF,1090159,INTERNET GOLD GOLDEN LINES LTD ,4813,1231
9563,SYEV,1056757,SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA ,3560,0228
9564,ROSEQ,1659122,Rosehill Resources Inc. ,1311,1231
9565,GEENQ,1512077,"Nantahala Capital Management, LLC ",NaN,1231
9566,TAKD,1263872,TRANSAKT LTD. ,3661,1231
9567,BTHI,1728599,"Big Time Holdings, Inc. ",6770,0228
9568,HCTI,1445235,HYBRID Coating Technologies Inc. ,2851,1231
9569,TEHG,1523855,"Technovative Group, Inc. ",5211,1231
9570,JASN,1579252,"Jason Industries, Inc. ",3990,1231
9571,TEAR,1299139,TearLab Corp ,3841,1231
9572,CRCQQ,1609253,California Resources Corp ,1311,1231
9573,ATVK,1530185,AMERITEK VENTURES ,3714,0531
9574,PYXSQ,939930,"PYXUS INTERNATIONAL, INC. ",5150,0331
9575,CYIG,847464,"SPRING PHARMACEUTICAL GROUP, INC. ",2834,0331
9576,BRQSW,1650575,"Borqs Technologies, Inc. ",7373,1231
9577,HDII,1058828,HYPERTENSION DIAGNOSTICS INC /MN ,3841,1231
9578,CLIS,1393548,ClickStream Corp ,7374,0930
9579,XSNXD,1039466,NovAccess Global Inc. ,3081,0930
9580,AFTM,836809,"AFTERMASTER, INC. ",3663,0630
9581,CICN,945384,CICERO INC ,7371,1231
9582,UPLCQ,1022646,ULTRA PETROLEUM CORP ,1311,1231
9583,HCCC,1676580,VISION HYDROGEN Corp ,1700,1231
9584,IMUC,822411,"ImmunoCellular Therapeutics, Ltd. ",2834,1231
9585,SITO,1157817,"SITO MOBILE, LTD. ",7389,1231
9586,FCHS,1416876,"First Choice Healthcare Solutions, Inc. ",8071,1231
9587,CMHZ,1040721,"Banny Cosmic International Holdings, Inc ",1000,0630
9588,PKPH,1452804,"PEAK PHARMACEUTICALS, INC. ",2834,0930
9589,IMUCD,822411,"ImmunoCellular Therapeutics, Ltd. ",2834,1231
9590,MYOS,1402479,"MedAvail Holdings, Inc. ",2834,1231
9591,CTRCQ,844143,Centric Brands Inc. ,2300,1231
9592,LOACR,1743858,Longevity Acquisition Corp ,6770,0229
9593,YOGA,1703497,"YogaWorks, Inc. ",7200,1231
9594,FELPQ,1540729,Foresight Energy LP ,1220,1231
9595,LBYYQ,902274,LIBBEY INC ,3220,1231
9596,GSPH,1011395,Geospatial Corp ,7389,1231
9597,SVTE,1535635,Service Team Inc. ,7600,0831
9598,CAPS,887151,Capstone Therapeutics Corp. ,2834,1231
9599,DXIED,1323838,DXI Energy Inc. ,1311,NaN
9600,SNECQ,1528837,Sanchez Energy Corp ,1311,1231
9601,GRYO,1372954,Ameritrust Corp ,1000,0930
9602,YOGAQ,1703497,"YogaWorks, Inc. ",7200,1231
9603,ANDAR,1691936,Andina Acquisition Corp. III ,6770,1231
9604,ARDMQ,1013238,ARADIGM CORP ,3845,1231
9605,PFTI,1019787,PURADYN FILTER TECHNOLOGIES INC ,3714,1231
9606,LVXI,1697935,"MAPTELLIGENT, INC. ",4700,1231
9607,PTRC,1172298,Petro River Oil Corp. ,1311,0430
9608,MTRJF,1159204,MTR CORP LTD ,4100,1231
9609,EVTND,1043894,"ENVIRO TECHNOLOGIES, INC. ",3559,1231
9610,SSNYY,1404079,Samson Oil & Gas LTD ,1381,0630
9611,PIRRQ,278130,PIER 1 IMPORTS INC/DE ,5700,0229
9612,HOSSQ,1131227,HORNBECK OFFSHORE SERVICES INC /LA ,4400,1231
9613,SNNC,1313938,"Sibannac, Inc. ",2834,0831
9614,AKAOQ,1301501,"Achaogen, Inc. ",2834,1231
9615,RGNPD,1642159,"Sigyn Therapeutics, Inc. ",5944,1231
9616,RHNO,1490630,Rhino Resource Partners LP ,1221,1231
9617,RNVAD,931059,"Rennova Health, Inc. ",8062,1231
9618,APYP,1568969,"APPYEA, INC ",7371,0630
9619,BLEG,1794311,Tri-Bridge Ventures LLC ,NaN,NaN
9620,JASNQ,1579252,"Jason Industries, Inc. ",3990,1231
9621,IMUCW,822411,"ImmunoCellular Therapeutics, Ltd. ",2834,1231
9622,COHO,1101588,Crednology Holding Corp ,7372,0630
9623,GRTD,1489588,"Home Bistro, Inc. /NV/ ",5960,1231
9624,WMTN,1421601,"WESTMOUNTAIN GOLD, INC. ",1040,1031
9625,QPWRD,1310527,"QSAM Biosciences, Inc. ",2842,1231
9626,SCOO,1055454,SCHOOL SPECIALTY INC ,5000,1229
9627,ENCC,1119807,TRAILBLAZER RESOURCES INC. ,3089,1231
9628,FLSS,1434842,Forbes Energy Services Ltd. ,1389,1231
9629,INCT,1099234,"InCapta, Inc. ",7841,1231
9630,ELGXQ,1013606,ENDOLOGIX INC /DE/ ,3841,1231
9631,CRRTQ,1009672,FMR LLC ,0000,1231
9632,TMPS,1628871,"Tempus Applied Solutions Holdings, Inc. ",4700,1231
9633,PTLF,1354591,"PetLife Pharmaceuticals, Inc. ",2860,0831
9634,PSYC,1771077,"Telemynd, Inc. ",8090,0930
9635,GIDYL,1245791,"GI DYNAMICS, INC. ",3841,1231
9636,SSINQ,6885,STAGE STORES INC ,5651,0201
9637,ATNWW,1388320,"Actinium Pharmaceuticals, Inc. ",2834,1231
9638,PSRU,1415306,"PURESPECTRUM, INC. ",7361,1231
9639,CLDPQ,1441849,RENAISSANCE TECHNOLOGIES LLC ,NaN,1231
9640,BOTHD,894560,BIOETHICS LTD ,6770,1231
9641,ROKK,1100778,Rokk3r Inc. ,8742,1231
9642,ADADD,1593204,Adaiah Distribution Inc ,7372,1031
9643,CNCT,1346287,China Teletech Holding Inc ,4899,1231
9644,FREDQ,724571,FREDS INC ,5331,0203
9645,APTY,1543739,APT Systems Inc ,8742,0131
9646,ARTLW,1621221,"ARTELO BIOSCIENCES, INC. ",7389,0831
9647,ITCC,1309442,InsPro Technologies Corp ,7372,1231
9648,GHHC,1609472,GH Capital Inc. ,7372,0731
9649,ADMG,1171008,ADAMANT DRI PROCESSING & MINERALS GROUP ,1000,1231
9650,NSPXD,1421204,"Inspyr Therapeutics, Inc. ",2834,1231
9651,MNIQQ,1056087,MCCLATCHY CO ,2711,0904
9652,TMPSW,1628871,"Tempus Applied Solutions Holdings, Inc. ",4700,1231
9653,VLRXQ,1619250,Valeritas Holdings Inc. ,3841,1231
9654,MZEIQ,753772,MEDIZONE INTERNATIONAL INC ,5122,1231
9655,INTP,1174672,"Boston Carriers, Inc. ",7389,1231
9656,PVDG,1591615,"Poverty Dignified, Inc. ",3640,0831
9657,PRHRQ,1568079,PetroShare Corp. ,1311,1231
9658,VBVT,1575975,Viabuilt Ventures Inc. ,3490,0331
9659,PGUS,1079297,"Progreen US, Inc. ",6500,0430
9660,VCON,310056,VICON INDUSTRIES INC /NY/ ,3669,0930
9661,MNELF,1463471,Mission NewEnergy Ltd ,2860,0630
9662,CHWE,1043222,CHINAWE COM INC ,6199,1231
9663,STJO,1177135,ST JOSEPH INC ,7361,1231
9664,COTE,948426,COATES INTERNATIONAL LTD ,3510,1231
9665,AIFM,1650505,"AIFARM, LTD. ",0100,1231
9666,AIRTW,353184,AIR T INC ,4513,0331
9667,STWC,1400683,"STWC. Holdings, Inc. ",8742,0131
9668,SHIPZ,1448397,Seanergy Maritime Holdings Corp. ,4412,1231
9669,BTGI,317889,"Bulova Technologies Group, Inc. ",5084,1231
9670,ALTND,1621499,Alternus Energy Inc. ,4911,1231
9671,RNVAW,931059,"Rennova Health, Inc. ",8062,1231
9672,ESESQ,1135657,"Eco-Stim Energy Solutions, Inc. ",1389,1231
9673,FPPP,316736,FIELDPOINT PETROLEUM CORP ,1311,1231
9674,SHIPW,1448397,Seanergy Maritime Holdings Corp. ,4412,1231
9675,GMNI,1816736,FS Development Corp. ,2834,1231
9676,DRNG,1574863,"Drone Guarder, Inc. ",7363,0131
9677,SYATF,1649009,Siyata Mobile Inc. ,4812,1231
9678,NHEL,1621697,NATURAL HEALTH FARM HOLDINGS INC ,7374,0930
9679,FAVO,1795851,"Favo Realty, Inc ",6770,1231
9680,AHCP,1451797,Changsheng International Group Ltd ,2721,0630
9681,MDTR,1096950,"ADVANCED CONTAINER TECHNOLOGIES, INC. ",3080,1231
9682,MTST,1404943,"MetaStat, Inc. ",2834,0228
9683,CSRH,1387976,"Consorteum Holdings, Inc. ",3669,0630
9684,GRSU,1491525,"Greenhouse Solutions, Inc. ",5090,0331
9685,GXXMD,1681556,"GEX MANAGEMENT, INC. ",8742,1231
9686,OMSH,863895,"Omni Shrimp, Inc. ",3089,1231
9687,CRSM,1404597,"Carsmartt, Inc. ",7374,1231
9688,ANVV,1681282,Anvia Holdings Corp ,8200,1231
9689,PBYA,1530981,Probility Media Corp ,8200,1031
9690,LMNK,1307140,"LIFESTYLE MEDICAL NETWORK, INC. ",4833,1231
9691,FUTL,1424549,FUTURELAND CORP. ,5900,1231
9692,KLMN,1685570,"Nanovation Microtech, Inc. ",2673,0831
9693,FBEC,1311735,FBEC Worldwide Inc. ,2080,1231
9694,NTAH,1104206,NEVTAH CAPITAL MANAGEMENT CORP ,9995,1231
9695,NXES,1561781,"Nexus Enterprise Solutions, Inc. ",7389,1231
9696,PAQWF,1485922,PRIME ACQUISITION CORP ,6500,1231
9697,PRGNF,1401112,Paragon Shipping Inc. ,4412,1231
9698,PTEO,1063104,PROTEO INC ,2834,1231
9699,TPNI,1521013,"Pulse Network, Inc. ",7372,0331
9700,RBNW,1608430,"Renewable Energy & Power, Inc. ",3640,0930
9701,FJHLD,850971,Fovea Jewelry Holdings Ltd. ,5094,1231
9702,TSGL,1561622,"Staffing Group, Ltd. ",7200,1231
9703,BGG,14195,BRIGGS & STRATTON CORP ,3510,0628
9704,CBL,910612,CBL & ASSOCIATES PROPERTIES INC ,6798,1231
9705,RPT-PD,842183,RPT Realty ,6798,1231
9706,SDRL,1737706,Seadrill Ltd ,1381,1231
9707,HTZ,1657853,"HERTZ GLOBAL HOLDINGS, INC ",7510,1231
9708,HTLFP,920112,HEARTLAND FINANCIAL USA INC ,6022,1231
9709,HUNTU,1679450,Hunter Maritime Acquisition Corp. ,4731,1231
9710,HUNTW,1679450,Hunter Maritime Acquisition Corp. ,4731,1231
9711,HUNT,1679450,Hunter Maritime Acquisition Corp. ,4731,1231
9712,HUSPF,49279,HUSKY ENERGY INC ,1311,1231
9713,HWCPZ,750577,HANCOCK WHITNEY CORP ,6022,1231
9714,HYACU,1771908,Haymaker Acquisition Corp. II ,6770,1231
9715,HYACW,1771908,Haymaker Acquisition Corp. II ,6770,1231
9716,HZON-UN,1821788,Horizon Acquisition Corp II ,6770,1231
9717,IACA-UN,1821018,ION Acquisition Corp 1 Ltd. ,6770,1231
9718,IACA-WT,1821018,ION Acquisition Corp 1 Ltd. ,6770,1231
9719,HZAC-UN,1817071,Horizon Acquisition Corp ,6770,1231
9720,HZAC-WT,1817071,Horizon Acquisition Corp ,6770,1231
9721,HYLN-WT,1759631,Hyliion Holdings Corp. ,3713,1231
9722,HYMCW,1718405,HYCROFT MINING HOLDING CORP ,1040,1231
9723,HYMCZ,1718405,HYCROFT MINING HOLDING CORP ,1040,1231
9724,HYMWW,1718405,HYCROFT MINING HOLDING CORP ,1040,1231
9725,HPKER,1792849,"HighPeak Energy, Inc. ",1381,1231
9726,HPKEW,1792849,"HighPeak Energy, Inc. ",1381,1231
9727,HOML,1114446,UBS AG ,6021,1231
9728,HPX-UN,1809353,HPX Corp. ,6770,1231
9729,HPX-WT,1809353,HPX Corp. ,6770,1231
9730,HSEPF,49279,HUSKY ENERGY INC ,1311,1231
9731,HOLUW,1814329,Holicity Inc. ,6770,1231
9732,HOFVW,1708176,"SABBY MANAGEMENT, LLC ",NaN,1231
9733,HNTWF,1679450,Hunter Maritime Acquisition Corp. ,4731,1231
9734,HJLIW,1661053,"Hancock Jaffe Laboratories, Inc. ",3841,1231
9735,INSUW,1762322,"SHIFT TECHNOLOGIES, INC. ",5500,1231
9736,INSY,1516479,"Insys Therapeutics, Inc. ",2834,1231
9737,INR,895421,MORGAN STANLEY ,6211,1231
9738,IPGLF,1029974,INTERPUMP GROUP SPA                                     /FI ,NaN,1231
9739,IPCI,1474835,Intellipharmaceutics International Inc. ,2834,1130
9740,IPOF-UN,1818873,Social Capital Hedosophia Holdings Corp. VI ,6770,1231
9741,IPOE-UN,1818874,Social Capital Hedosophia Holdings Corp. V ,6770,1231
9742,IPV-UN,1789029,INTEGRATED CORE STRATEGIES ,NaN,1231
9743,IPV-WT,1789029,INTEGRATED CORE STRATEGIES ,NaN,1231
9744,IPOD-UN,1818876,Social Capital Hedosophia Holdings Corp. IV ,6770,1231
9745,IPOC-UN,1801170,Social Capital Hedosophia Holdings Corp. III ,6324,1231
9746,IPOC-WT,1801170,Social Capital Hedosophia Holdings Corp. III ,6324,1231
9747,IPOB-WT,1801169,Social Capital Hedosophia Holdings Corp. II ,6531,1231
9748,INBKZ,1562463,First Internet Bancorp ,6022,1231
9749,INAQU,1819035,INSU Acquisition Corp. II ,6770,1231
9750,IMTXW,1809196,Immatics N.V. ,2836,1231
9751,IMRNW,1660046,Immuron Ltd ,2834,0630
9752,IMPX-UN,1820191,AEA-Bridges Impact Corp. ,6770,1231
9753,IMACW,1729944,"IMAC Holdings, Inc. ",8093,1231
9754,IMLP,312070,BARCLAYS BANK PLC ,6029,1231
9755,IIJI,1090633,INTERNET INITIATIVE JAPAN INC ,7370,0331
9756,IIVIP,820318,II-VI INC ,3827,0630
9757,IGICW,1794338,International General Insurance Holdings Ltd. ,6399,1231
9758,IGLD,1090159,INTERNET GOLD GOLDEN LINES LTD ,4813,1231
9759,IGCIW,1326205,"India Globalization Capital, Inc. ",5065,0331
9760,IHETW,1400891,"iHeartMedia, Inc. ",4832,1231
9761,IIAC-UN,1825042,Investindustrial Acquisition Corp. ,6770,1231
9762,IDW,1463833,"IDW MEDIA HOLDINGS, INC. ",7310,0731
9763,IFFT,51253,INTERNATIONAL FLAVORS & FRAGRANCES INC ,2860,1231
9764,IEAWW,1652362,"Infrastructure & Energy Alternatives, Inc. ",6770,1231
9765,KLR-WT,1719489,"Kaleyra, Inc. ",7374,1231
9766,KOLD,1415311,ProShares Trust II ,6221,1231
9767,KONA,1265572,RENAISSANCE TECHNOLOGIES LLC ,NaN,1231
9768,KKR-PC,1404912,KKR & Co. Inc. ,6282,1231
9769,KYYHF,1702783,"JPMorgan Chase Bank, N.A. - ADR Depositary ",8880,1231
9770,KXINW,1713539,Kaixin Auto Holdings ,5500,1231
9771,KSMTU,1814824,Kismet Acquisition One Corp ,6770,1231
9772,KSMTW,1814824,Kismet Acquisition One Corp ,6770,1231
9773,KTOVW,1614744,The Nasdaq Stock Market LLC ,NaN,1231
9774,LCAHW,1768012,"Landcadia Holdings II, Inc. ",7372,1231
9775,LBDC,1114446,UBS AG ,6021,1231
9776,LCY,1822492,"Landcadia Holdings III, Inc. ",6770,1231
9777,LD,312070,BARCLAYS BANK PLC ,6029,1231
9778,LCAPW,1802450,Lionheart Acquisition Corp. II ,6770,1231
9779,LACQW,1716947,Leisure Acquisition Corp. ,6770,1231
9780,LANDO,1495240,GLADSTONE LAND Corp ,6798,1231
9781,LATNU,1766146,Union Acquisition Corp. II ,6770,0930
9782,LATNW,1766146,Union Acquisition Corp. II ,6770,0930
9783,LGC-WT,1698113,"PARTS iD, Inc. ",7311,1231
9784,LGHLW,1806524,Lion Group Holding Ltd ,6211,1231
9785,LGL-WT,61004,LGL GROUP INC ,3679,1231
9786,LGVW-UN,1804176,Longview Acquisition Corp. ,6770,1231
9787,LGVW-WT,1804176,Longview Acquisition Corp. ,6770,1231
9788,LFACW,1721386,LF Capital Acquisition Corp. ,1531,1231
9789,LEVLP,1412707,Level One Bancorp Inc ,6022,1231
9790,LENS,1591096,Presbia PLC ,3841,1231
9791,LEAP-UN,1818346,"Ribbit LEAP, Ltd. ",6770,1231
9792,LEAP-WT,1818346,"Ribbit LEAP, Ltd. ",6770,1231
9793,ITACW,1816696,"Industrial Tech Acquisitions, Inc. ",6770,1231
9794,JCQQ,1796209,APi Group Corp ,1700,1231
9795,JFKKW,1753648,8i Enterprises Acquisition Corp. ,6770,NaN
9796,JFKKR,1753648,8i Enterprises Acquisition Corp. ,6770,NaN
9797,JJA,312070,BARCLAYS BANK PLC ,6029,1231
9798,JJC,312070,BARCLAYS BANK PLC ,6029,1231
9799,JJE,312070,BARCLAYS BANK PLC ,6029,1231
9800,JJG,312070,BARCLAYS BANK PLC ,6029,1231
9801,JJM,312070,BARCLAYS BANK PLC ,6029,1231
9802,JJN,312070,BARCLAYS BANK PLC ,6029,1231
9803,JJP,312070,BARCLAYS BANK PLC ,6029,1231
9804,JJS,312070,BARCLAYS BANK PLC ,6029,1231
9805,JUPWW,1760903,"Jupiter Wellness, Inc. ",2844,1231
9806,JSGCF,1442656,JS Group CORP ,NaN,NaN
9807,JMPNL,1302350,JMP GROUP LLC ,6211,1231
9808,JMPNZ,1302350,JMP GROUP LLC ,6211,1231
9809,JIH-UN,1787791,"Juniper Industrial Holdings, Inc. ",6770,1231
9810,JIH-WT,1787791,"Juniper Industrial Holdings, Inc. ",6770,1231
9811,JJT,312070,BARCLAYS BANK PLC ,6029,1231
9812,JJU,312070,BARCLAYS BANK PLC ,6029,1231
9813,JO,312070,BARCLAYS BANK PLC ,6029,1231
9814,JPM-PG,19617,JPMORGAN CHASE & CO ,6021,1231
9815,JPM-PH,19617,JPMORGAN CHASE & CO ,6021,1231
9816,JPM-PJ,19617,JPMORGAN CHASE & CO ,6021,1231
9817,KBLMR,1690080,180 Life Sciences Corp. ,2834,1231
9818,KAKKF,1447126,Kawasaki Kisen Kaisha Ltd ,8880,0331
9819,JWS-UN,1800682,"SUVRETTA CAPITAL MANAGEMENT, LLC ",NaN,1231
9820,JWS-WT,1800682,"SUVRETTA CAPITAL MANAGEMENT, LLC ",NaN,1231
9821,KBLMW,1690080,180 Life Sciences Corp. ,2834,1231
9822,KCAC-UN,1811414,NEW YORK STOCK EXCHANGE LLC ,NaN,NaN
9823,KCAC-WT,1811414,NEW YORK STOCK EXCHANGE LLC ,NaN,NaN
9824,KERNW,1755953,Akerna Corp. ,7374,1231
9825,NTRSO,73124,NORTHERN TRUST CORP ,6022,1231
9826,NSH-WT,1816017,"NavSight Holdings, Inc. ",6770,1231
9827,NSPR-WT,1433607,"InspireMD, Inc. ",3841,1231
9828,NSPR-WTB,1433607,"InspireMD, Inc. ",3841,1231
9829,NSCO-WT,1709682,"NESCO HOLDINGS, INC. ",7359,1231
9830,NRZ-PA,1556593,New Residential Investment Corp. ,6798,1231
9831,NRZ-PB,1556593,New Residential Investment Corp. ,6798,1231
9832,NRZ-PC,1556593,New Residential Investment Corp. ,6798,1231
9833,NREF-PA,1786248,"NexPoint Real Estate Finance, Inc. ",6798,1231
9834,NMFCL,1496099,New Mountain Finance Corp ,NaN,1231
9835,NMMCW,1819157,North Mountain Merger Corp. ,6770,1231
9836,NOVSU,1807707,Novus Capital Corp ,0100,1231
9837,NOACU,1824888,Natural Order Acquisition Corp. ,6770,1231
9838,NPAWW,1780312,New Providence Acquisition Corp. ,6770,1231
9839,NHICW,1805385,NewHold Investment Corp. ,6770,1231
9840,NHNKF,1543726,Deutsche Bank Trust Co Americas/ ADR Group ,NaN,1231
9841,NIB,312070,BARCLAYS BANK PLC ,6029,1231
9842,NLY-PI,1043219,ANNALY CAPITAL MANAGEMENT INC ,6798,1231
9843,NKLAW,1731289,Nikola Corp ,3711,1231
9844,NFINU,1776903,Netfin Acquisition Corp. ,7374,1231
9845,NFINW,1776903,Netfin Acquisition Corp. ,7374,1231
9846,NGA-UN,1815495,Northern Genesis Acquisition Corp. ,6770,1231
9847,NGA-WT,1815495,Northern Genesis Acquisition Corp. ,6770,1231
9848,NFH-WT,1737422,New Frontier Health Corp ,6770,1231
9849,NEE-PO,753308,NEXTERA ENERGY INC ,4911,1231
9850,NEE-PP,753308,NEXTERA ENERGY INC ,4911,1231
9851,NEE-PQ,753308,NEXTERA ENERGY INC ,4911,1231
9852,NESRW,1698514,National Energy Services Reunited Corp. ,1389,1231
9853,MVRL,1114446,UBS AG ,6021,1231
9854,NAV-PD,808450,"GAMCO INVESTORS, INC. ET AL ",0000,1031
9855,NBACR,1780262,Newborn Acquisition Corp ,6770,1231
9856,NBACU,1780262,Newborn Acquisition Corp ,6770,1231
9857,NBACW,1780262,Newborn Acquisition Corp ,6770,1231
9858,NBA-UN,1823882,New Beginnings Acquisition Corp. ,6770,1231
9859,NBA-WT,1823882,New Beginnings Acquisition Corp. ,6770,1231
9860,NCOM,1609951,National Commerce Corp ,6021,1231
9861,NDMLF,1164771,NORTHERN DYNASTY MINERALS LTD ,1040,1231
9862,NDRAW,1681682,ENDRA Life Sciences Inc. ,3845,1231
9863,MS-PL,895421,MORGAN STANLEY ,6211,1231
9864,MRCCL,1512931,MONROE CAPITAL Corp ,NaN,1231
9865,MPLN-WT,1793229,MultiPlan Corp ,7389,1231
9866,MRRL,1114446,UBS AG ,6021,1231
9867,MORL,1114446,UBS AG ,6021,1231
9868,LMLB,1114446,UBS AG ,6021,1231
9869,LMLP,1114446,UBS AG ,6021,1231
9870,LMFAW,1640384,"LM FUNDING AMERICA, INC. ",6199,1231
9871,LNFA-UN,1823575,INTEGRATED CORE STRATEGIES ,NaN,1231
9872,LILAR,1712184,Liberty Latin America Ltd. ,4841,1231
9873,LIVKU,1790625,LIV Capital Acquisition Corp. ,6770,1231
9874,LIVKW,1790625,LIV Capital Acquisition Corp. ,6770,1231
9875,LOACW,1743858,Longevity Acquisition Corp ,6770,0229
9876,LOAK-UN,1779020,Live Oak Acquisition Corp ,2821,1231
9877,LOAK-WT,1779020,Live Oak Acquisition Corp ,2821,1231
9878,LSSDF,1810739,"Radius Global Infrastructure, Inc. ",6519,1231
9879,LRET,1114446,UBS AG ,6021,1231
9880,LSACU,1796129,LifeSci Acquisition Corp. ,2834,0630
9881,LTSH,1029730,LADENBURG THALMANN FINANCIAL SERVICES INC. ,6211,1231
9882,LTSK,1029730,LADENBURG THALMANN FINANCIAL SERVICES INC. ,6211,1231
9883,MCACR,1803914,Mountain Crest Acquisition Corp. ,5900,1231
9884,MCACU,1803914,Mountain Crest Acquisition Corp. ,5900,1231
9885,MBINO,1629019,Merchants Bancorp ,6022,1231
9886,MDRRP,1654595,"Medalist Diversified REIT, Inc. ",6798,1231
9887,MDLQ,1536577,Medley LLC ,6282,1231
9888,MDWTD,355379,MIDWEST HOLDING INC. ,6311,1231
9889,MCMJW,1785592,Merida Merger Corp. I ,6770,1231
9890,MDGSW,1618500,Medigus Ltd. ,3841,1231
9891,MGR,1004434,"AFFILIATED MANAGERS GROUP, INC. ",6282,1231
9892,MFAC-WT,1725872,Megalith Financial Acquisition Corp ,6022,1231
9893,METXW,1796514,Meten EdtechX Education Group Ltd. ,8200,1231
9894,MET-PF,1099219,METLIFE INC ,6311,1231
9895,MER-PK,70858,BANK OF AMERICA CORP /DE/ ,6021,1231
9896,MNCLW,1754170,GLAZER PAUL J ,NaN,NaN
9897,MNSBP,1693577,"MainStreet Bancshares, Inc. ",6022,1231
9898,MLTI,1053092,CREDIT SUISSE AG ,6211,1231
9899,MLPB,1114446,UBS AG ,6021,1231
9900,MLPC,831001,Citigroup Global Markets Holdings Inc. ,6211,1231
9901,MLPE,831001,Citigroup Global Markets Holdings Inc. ,6211,1231
9902,MLPG,1114446,UBS AG ,6021,1231
9903,MLPI,1114446,UBS AG ,6021,1231
9904,MLPO,1053092,CREDIT SUISSE AG ,6211,1231
9905,MLPQ,1114446,UBS AG ,6021,1231
9906,MLPR,1114446,UBS AG ,6021,1231
9907,MLPY,895421,MORGAN STANLEY ,6211,1231
9908,MLPZ,1114446,UBS AG ,6021,1231
9909,MLACU,1807594,Malacca Straits Acquisition Co Ltd ,6770,1231
9910,MLACW,1807594,Malacca Straits Acquisition Co Ltd ,6770,1231
9911,MHNC,1412100,"Maiden Holdings, Ltd. ",6331,1231
9912,MHGUP,808219,MERITAGE HOSPITALITY GROUP INC ,5812,1130
9913,SDDXF,1434614,SANDSTORM GOLD LTD ,1040,NaN
9914,SCPE-UN,1764301,GLAZER PAUL J ,NaN,NaN
9915,SCPE-WT,1764301,GLAZER PAUL J ,NaN,NaN
9916,SCVX-UN,1794717,SCVX Corp. ,6770,1231
9917,SECT,925661,"SECTOR 10, Inc. ",5090,0331
9918,SEBNF,1464794,Seven Bank Ltd / ADR ,NaN,NaN
9919,SDYL,1114446,UBS AG ,6021,1231
9920,SF-PC,720672,STIFEL FINANCIAL CORP ,6211,1231
9921,SFTW-UN,1753539,Osprey Technology Acquisition Corp. ,6770,1231
9922,SFTW-WT,1753539,Osprey Technology Acquisition Corp. ,6770,1231
9923,SFTTW,1762322,"SHIFT TECHNOLOGIES, INC. ",5500,1231
9924,SFB,720672,STIFEL FINANCIAL CORP ,6211,1231
9925,SGYP,1347613,SYNERGY PHARMACEUTICALS LLC ,2834,1231
9926,SGLBW,788611,"SIGMA LABS, INC. ",3990,1231
9927,SGG,312070,BARCLAYS BANK PLC ,6029,1231
9928,SBUG,312070,BARCLAYS BANK PLC ,6029,1231
9929,SBE-WT,1777393,Switchback Energy Acquisition Corp ,3790,1231
9930,SBE-UN,1777393,Switchback Energy Acquisition Corp ,3790,1231
